n_nodes,seed,case,src,dest,status,hop_count,shortest_hops,stretch,decision_agreement
250,16,A_reference,62,119,delivered,4,4,1.0,
250,16,A_reference,69,236,delivered,7,5,1.4,
250,16,A_reference,143,28,delivered,4,4,1.0,
250,16,A_reference,193,28,delivered,8,6,1.3333333333333333,
250,16,A_reference,93,17,delivered,5,5,1.0,
250,16,A_reference,234,18,delivered,8,6,1.3333333333333333,
250,16,A_reference,92,139,delivered,2,2,1.0,
250,16,A_reference,239,101,delivered,6,5,1.2,
250,16,A_reference,164,218,delivered,3,3,1.0,
250,16,A_reference,121,23,delivered,3,3,1.0,
250,16,A_reference,111,198,delivered,5,4,1.25,
250,16,A_reference,122,38,delivered,3,3,1.0,
250,16,A_reference,75,219,delivered,4,4,1.0,
250,16,A_reference,156,20,delivered,7,5,1.4,
250,16,A_reference,189,214,delivered,3,3,1.0,
250,16,A_reference,18,60,delivered,5,4,1.25,
250,16,A_reference,97,176,delivered,3,2,1.5,
250,16,A_reference,54,215,delivered,4,4,1.0,
250,16,A_reference,68,110,delivered,6,5,1.2,
250,16,A_reference,235,199,delivered,2,2,1.0,
250,16,A_reference,126,165,delivered,4,4,1.0,
250,16,A_reference,133,11,delivered,6,4,1.5,
250,16,A_reference,118,39,delivered,2,2,1.0,
250,16,A_reference,30,99,delivered,7,5,1.4,
250,16,A_reference,2,244,delivered,8,6,1.3333333333333333,
250,16,A_reference,201,152,delivered,2,2,1.0,
250,16,A_reference,153,162,delivered,3,3,1.0,
250,16,A_reference,129,74,delivered,5,4,1.25,
250,16,A_reference,88,3,delivered,4,3,1.3333333333333333,
250,16,A_reference,238,217,delivered,3,2,1.5,
250,16,A_reference,64,169,delivered,5,5,1.0,
250,16,A_reference,208,33,delivered,5,5,1.0,
250,16,A_reference,169,226,delivered,4,4,1.0,
250,16,A_reference,176,15,delivered,8,7,1.1428571428571428,
250,16,A_reference,63,231,delivered,6,6,1.0,
250,16,A_reference,137,238,delivered,4,3,1.3333333333333333,
250,16,A_reference,96,2,delivered,3,3,1.0,
250,16,A_reference,141,5,delivered,6,5,1.2,
250,16,A_reference,33,134,delivered,4,4,1.0,
250,16,A_reference,224,44,delivered,9,7,1.2857142857142858,
250,16,A_reference,11,95,delivered,3,3,1.0,
250,16,A_reference,187,215,delivered,2,2,1.0,
250,16,A_reference,61,81,delivered,6,5,1.2,
250,16,A_reference,127,76,delivered,2,2,1.0,
250,16,A_reference,51,90,delivered,3,3,1.0,
250,16,A_reference,14,1,delivered,8,5,1.6,
250,16,A_reference,245,232,delivered,2,2,1.0,
250,16,A_reference,106,17,delivered,6,4,1.5,
250,16,A_reference,94,151,delivered,4,3,1.3333333333333333,
250,16,A_reference,189,124,delivered,2,2,1.0,
250,16,A_reference,117,10,delivered,5,4,1.25,
250,16,A_reference,240,72,delivered,7,5,1.4,
250,16,A_reference,218,246,delivered,2,2,1.0,
250,16,A_reference,176,102,delivered,4,3,1.3333333333333333,
250,16,A_reference,29,77,delivered,2,2,1.0,
250,16,A_reference,160,89,delivered,5,4,1.25,
250,16,A_reference,71,112,delivered,4,3,1.3333333333333333,
250,16,A_reference,84,43,delivered,4,4,1.0,
250,16,A_reference,86,44,delivered,4,3,1.3333333333333333,
250,16,A_reference,140,192,delivered,6,5,1.2,
250,16,A_reference,55,52,delivered,2,2,1.0,
250,16,A_reference,123,234,delivered,3,3,1.0,
250,16,A_reference,181,207,delivered,5,5,1.0,
250,16,A_reference,158,9,delivered,4,4,1.0,
250,16,A_reference,185,6,delivered,6,5,1.2,
250,16,A_reference,245,129,delivered,4,3,1.3333333333333333,
250,16,A_reference,117,58,delivered,3,3,1.0,
250,16,A_reference,102,153,delivered,2,2,1.0,
250,16,A_reference,74,110,delivered,2,2,1.0,
250,16,A_reference,133,87,delivered,3,2,1.5,
250,16,A_reference,0,141,delivered,7,6,1.1666666666666667,
250,16,A_reference,8,89,delivered,2,2,1.0,
250,16,A_reference,195,235,delivered,4,3,1.3333333333333333,
250,16,A_reference,138,113,delivered,4,4,1.0,
250,16,B_mds_only,93,39,delivered,4,3,1.3333333333333333,0.75
250,16,B_mds_only,60,118,delivered,4,4,1.0,0.5
250,16,B_mds_only,162,140,delivered,5,4,1.25,0.8
250,16,B_mds_only,126,31,delivered,3,3,1.0,0.6666666666666666
250,16,B_mds_only,76,188,delivered,4,3,1.3333333333333333,1.0
250,16,B_mds_only,61,87,delivered,3,3,1.0,0.6666666666666666
250,16,B_mds_only,66,192,delivered,4,4,1.0,0.75
250,16,B_mds_only,68,196,delivered,5,3,1.6666666666666667,1.0
250,16,B_mds_only,217,41,delivered,6,5,1.2,1.0
250,16,B_mds_only,114,218,delivered,4,4,1.0,1.0
250,16,B_mds_only,46,18,delivered,5,5,1.0,1.0
250,16,B_mds_only,221,249,delivered,3,3,1.0,1.0
250,16,B_mds_only,112,28,delivered,6,5,1.2,1.0
250,16,B_mds_only,42,143,delivered,3,3,1.0,1.0
250,16,B_mds_only,209,155,delivered,5,4,1.25,0.6
250,16,B_mds_only,199,225,delivered,3,3,1.0,1.0
250,16,B_mds_only,37,108,delivered,5,4,1.25,0.8
250,16,B_mds_only,194,202,delivered,4,4,1.0,1.0
250,16,B_mds_only,14,81,delivered,8,6,1.3333333333333333,0.75
250,16,B_mds_only,7,139,delivered,5,4,1.25,1.0
250,16,B_mds_only,168,172,delivered,2,2,1.0,1.0
250,16,B_mds_only,82,94,delivered,6,5,1.2,0.8333333333333334
250,16,B_mds_only,151,101,delivered,2,2,1.0,1.0
250,16,B_mds_only,233,112,delivered,7,5,1.4,0.7142857142857143
250,16,B_mds_only,144,86,delivered,4,3,1.3333333333333333,0.75
250,16,B_mds_only,140,76,delivered,2,2,1.0,1.0
250,16,B_mds_only,171,146,delivered,5,4,1.25,1.0
250,16,B_mds_only,31,8,delivered,4,3,1.3333333333333333,0.75
250,16,B_mds_only,245,136,delivered,4,3,1.3333333333333333,0.75
250,16,B_mds_only,235,212,delivered,4,3,1.3333333333333333,1.0
250,16,B_mds_only,179,140,delivered,5,4,1.25,0.8
250,16,B_mds_only,90,164,delivered,4,3,1.3333333333333333,1.0
250,16,B_mds_only,181,89,delivered,3,3,1.0,1.0
250,16,B_mds_only,99,209,delivered,3,3,1.0,0.6666666666666666
250,16,B_mds_only,161,96,delivered,3,2,1.5,0.6666666666666666
250,16,B_mds_only,88,206,delivered,5,4,1.25,0.8
250,16,B_mds_only,67,184,delivered,5,4,1.25,0.8
250,16,B_mds_only,246,82,delivered,5,5,1.0,1.0
250,16,B_mds_only,108,167,delivered,3,3,1.0,1.0
250,16,B_mds_only,65,28,delivered,5,5,1.0,1.0
250,16,B_mds_only,219,93,delivered,5,4,1.25,1.0
250,16,B_mds_only,153,234,delivered,2,2,1.0,0.5
250,16,B_mds_only,119,176,delivered,4,3,1.3333333333333333,0.75
250,16,B_mds_only,131,189,delivered,5,5,1.0,0.6
250,16,B_mds_only,5,91,delivered,4,4,1.0,1.0
250,16,B_mds_only,100,177,delivered,3,3,1.0,0.6666666666666666
250,16,B_mds_only,22,98,delivered,4,3,1.3333333333333333,1.0
250,16,B_mds_only,3,68,delivered,2,2,1.0,1.0
250,16,B_mds_only,94,198,delivered,5,4,1.25,1.0
250,16,B_mds_only,128,88,delivered,3,3,1.0,1.0
250,16,B_mds_only,139,185,delivered,2,2,1.0,0.5
250,16,B_mds_only,181,64,delivered,5,3,1.6666666666666667,1.0
250,16,B_mds_only,51,207,delivered,7,6,1.1666666666666667,0.7142857142857143
250,16,B_mds_only,165,230,delivered,2,2,1.0,1.0
250,16,B_mds_only,36,222,delivered,6,6,1.0,0.8333333333333334
250,16,B_mds_only,161,173,delivered,6,5,1.2,1.0
250,16,B_mds_only,96,139,delivered,5,5,1.0,1.0
250,16,B_mds_only,136,85,delivered,2,2,1.0,1.0
250,16,B_mds_only,58,79,delivered,2,2,1.0,0.5
250,16,B_mds_only,167,133,delivered,2,2,1.0,1.0
250,16,B_mds_only,9,20,delivered,2,2,1.0,1.0
250,16,B_mds_only,98,109,delivered,6,5,1.2,1.0
250,16,B_mds_only,81,12,delivered,5,5,1.0,0.4
250,16,B_mds_only,215,104,delivered,4,3,1.3333333333333333,1.0
250,16,B_mds_only,53,30,delivered,4,4,1.0,1.0
250,16,B_mds_only,139,118,delivered,3,3,1.0,1.0
250,16,B_mds_only,20,9,delivered,2,2,1.0,1.0
250,16,B_mds_only,53,151,delivered,4,3,1.3333333333333333,1.0
250,16,B_mds_only,22,27,delivered,3,2,1.5,1.0
250,16,B_mds_only,131,104,delivered,2,2,1.0,1.0
250,16,B_mds_only,23,91,delivered,3,3,1.0,1.0
250,16,B_mds_only,51,206,delivered,6,6,1.0,1.0
250,16,B_mds_only,57,244,delivered,6,5,1.2,0.6666666666666666
250,16,B_mds_only,95,51,delivered,5,5,1.0,1.0
250,16,B_mds_only,173,201,delivered,2,2,1.0,1.0
250,16,B_mds_only,110,114,delivered,6,5,1.2,1.0
250,16,B_mds_only,194,170,delivered,6,4,1.5,0.6666666666666666
250,16,B_mds_only,193,6,delivered,6,5,1.2,1.0
250,16,B_mds_only,33,117,delivered,3,3,1.0,1.0
250,16,B_mds_only,116,141,delivered,4,4,1.0,1.0
250,16,B_mds_only,112,69,delivered,2,2,1.0,1.0
250,16,B_mds_only,188,246,delivered,4,3,1.3333333333333333,0.75
250,16,B_mds_only,87,183,delivered,4,3,1.3333333333333333,0.75
250,16,B_mds_only,191,124,delivered,2,2,1.0,1.0
250,16,B_mds_only,89,116,delivered,2,2,1.0,1.0
250,16,B_mds_only,226,15,delivered,9,8,1.125,0.8888888888888888
250,16,B_mds_only,171,5,delivered,6,5,1.2,1.0
250,16,B_mds_only,206,49,delivered,9,7,1.2857142857142858,0.8888888888888888
250,16,B_mds_only,13,106,delivered,3,3,1.0,1.0
250,16,B_mds_only,5,220,delivered,9,6,1.5,1.0
250,16,B_mds_only,152,35,delivered,4,4,1.0,1.0
250,16,B_mds_only,190,91,delivered,4,3,1.3333333333333333,1.0
250,16,B_mds_only,32,207,delivered,9,7,1.2857142857142858,0.7777777777777778
250,16,B_mds_only,237,208,delivered,7,6,1.1666666666666667,1.0
250,16,B_mds_only,115,157,delivered,5,5,1.0,1.0
250,16,B_mds_only,196,216,delivered,2,2,1.0,1.0
250,16,B_mds_only,85,155,delivered,3,3,1.0,1.0
250,16,B_mds_only,135,177,delivered,4,3,1.3333333333333333,1.0
250,16,B_mds_only,68,211,delivered,4,4,1.0,1.0
250,16,B_mds_only,105,101,delivered,2,2,1.0,0.5
250,16,B_mds_only,200,79,delivered,5,5,1.0,0.8
250,16,B_mds_only,34,244,delivered,6,5,1.2,0.6666666666666666
250,16,B_mds_only,31,194,delivered,8,7,1.1428571428571428,1.0
250,16,B_mds_only,183,154,delivered,2,2,1.0,1.0
250,16,B_mds_only,119,143,delivered,5,4,1.25,0.8
250,16,B_mds_only,82,227,delivered,5,4,1.25,0.6
250,16,B_mds_only,240,141,delivered,7,6,1.1666666666666667,0.8571428571428571
250,16,B_mds_only,137,126,delivered,2,2,1.0,1.0
250,16,B_mds_only,193,66,delivered,4,4,1.0,1.0
250,16,B_mds_only,96,147,delivered,2,2,1.0,1.0
250,16,B_mds_only,14,107,delivered,4,3,1.3333333333333333,0.5
250,16,B_mds_only,128,60,delivered,7,6,1.1666666666666667,0.8571428571428571
250,16,B_mds_only,31,238,delivered,6,5,1.2,0.6666666666666666
250,16,B_mds_only,148,2,delivered,4,4,1.0,0.75
250,16,B_mds_only,35,216,delivered,6,5,1.2,1.0
250,16,B_mds_only,111,134,delivered,4,4,1.0,0.75
250,16,B_mds_only,137,79,delivered,4,3,1.3333333333333333,1.0
250,16,B_mds_only,38,47,delivered,4,4,1.0,1.0
250,16,B_mds_only,68,225,delivered,5,4,1.25,0.8
250,16,B_mds_only,96,209,delivered,4,3,1.3333333333333333,0.5
250,16,B_mds_only,47,207,delivered,5,5,1.0,1.0
250,16,B_mds_only,91,164,delivered,4,4,1.0,1.0
250,16,B_mds_only,217,36,delivered,6,5,1.2,1.0
250,16,B_mds_only,92,11,delivered,2,2,1.0,1.0
250,16,B_mds_only,247,126,delivered,5,4,1.25,1.0
250,16,B_mds_only,61,211,delivered,6,6,1.0,1.0
250,16,B_mds_only,203,37,delivered,7,5,1.4,1.0
250,16,B_mds_only,207,198,delivered,5,4,1.25,0.8
250,16,B_mds_only,14,215,delivered,7,6,1.1666666666666667,1.0
250,16,B_mds_only,108,246,delivered,6,5,1.2,1.0
250,16,B_mds_only,162,235,delivered,4,4,1.0,1.0
250,16,B_mds_only,193,184,delivered,3,3,1.0,0.6666666666666666
250,16,B_mds_only,14,126,delivered,3,3,1.0,1.0
250,16,B_mds_only,205,193,delivered,6,5,1.2,1.0
250,16,B_mds_only,202,232,delivered,2,2,1.0,1.0
250,16,B_mds_only,17,23,delivered,3,3,1.0,1.0
250,16,B_mds_only,96,192,delivered,4,3,1.3333333333333333,0.5
250,16,B_mds_only,219,26,delivered,5,5,1.0,1.0
250,16,B_mds_only,154,93,delivered,3,3,1.0,1.0
250,16,B_mds_only,214,69,delivered,5,4,1.25,1.0
250,16,B_mds_only,126,206,delivered,2,2,1.0,1.0
250,16,B_mds_only,44,223,delivered,6,5,1.2,0.6666666666666666
250,16,B_mds_only,28,164,delivered,5,5,1.0,1.0
250,16,B_mds_only,7,75,delivered,2,2,1.0,1.0
250,16,B_mds_only,92,143,delivered,2,2,1.0,1.0
250,16,B_mds_only,72,120,delivered,2,2,1.0,1.0
250,16,B_mds_only,165,201,delivered,2,2,1.0,1.0
250,16,B_mds_only,205,138,delivered,2,2,1.0,1.0
250,16,B_mds_only,77,152,delivered,3,3,1.0,1.0
250,16,B_mds_only,79,231,delivered,6,6,1.0,0.8333333333333334
250,16,B_mds_only,139,32,delivered,7,5,1.4,0.5714285714285714
250,16,B_mds_only,125,178,delivered,5,5,1.0,0.8
250,16,B_mds_only,27,243,delivered,9,7,1.2857142857142858,1.0
250,16,B_mds_only,47,90,delivered,4,3,1.3333333333333333,1.0
250,16,B_mds_only,181,230,delivered,2,2,1.0,1.0
250,16,B_mds_only,166,81,delivered,4,4,1.0,0.75
250,16,B_mds_only,61,208,delivered,8,7,1.1428571428571428,1.0
250,16,B_mds_only,119,51,delivered,2,2,1.0,1.0
250,16,B_mds_only,60,19,delivered,5,4,1.25,1.0
250,16,B_mds_only,78,1,delivered,8,6,1.3333333333333333,0.875
250,16,B_mds_only,92,176,delivered,6,5,1.2,1.0
250,16,B_mds_only,66,211,delivered,5,4,1.25,1.0
250,16,B_mds_only,108,81,delivered,6,5,1.2,1.0
250,16,B_mds_only,105,220,delivered,4,4,1.0,1.0
250,16,B_mds_only,100,40,delivered,3,3,1.0,1.0
250,16,B_mds_only,135,237,delivered,4,4,1.0,1.0
250,16,B_mds_only,139,68,delivered,4,4,1.0,1.0
250,16,B_mds_only,186,241,delivered,5,4,1.25,0.6
250,16,B_mds_only,189,30,delivered,5,4,1.25,0.8
250,16,B_mds_only,175,169,delivered,3,3,1.0,1.0
250,16,B_mds_only,162,60,delivered,6,5,1.2,0.6666666666666666
250,16,B_mds_only,66,154,delivered,4,4,1.0,1.0
250,16,B_mds_only,27,239,delivered,7,6,1.1666666666666667,1.0
250,16,B_mds_only,161,25,delivered,7,5,1.4,0.7142857142857143
250,16,B_mds_only,160,229,delivered,3,3,1.0,1.0
250,16,B_mds_only,239,136,delivered,5,4,1.25,1.0
250,16,B_mds_only,1,102,delivered,4,3,1.3333333333333333,0.75
250,16,B_mds_only,56,214,delivered,5,4,1.25,0.8
250,16,B_mds_only,207,172,delivered,2,2,1.0,1.0
250,16,B_mds_only,52,225,delivered,5,4,1.25,0.8
250,16,B_mds_only,243,91,delivered,7,6,1.1666666666666667,0.8571428571428571
250,16,B_mds_only,5,173,delivered,6,5,1.2,1.0
250,16,B_mds_only,162,98,delivered,3,2,1.5,1.0
250,16,B_mds_only,113,226,delivered,3,3,1.0,1.0
250,16,B_mds_only,30,226,delivered,8,7,1.1428571428571428,1.0
250,16,B_mds_only,78,172,delivered,3,3,1.0,1.0
250,16,B_mds_only,22,174,delivered,7,5,1.4,1.0
250,16,B_mds_only,204,244,delivered,4,4,1.0,0.75
250,16,B_mds_only,45,6,delivered,4,3,1.3333333333333333,1.0
250,16,B_mds_only,119,68,delivered,2,2,1.0,1.0
250,16,B_mds_only,205,39,delivered,6,5,1.2,0.8333333333333334
250,16,B_mds_only,1,71,delivered,4,3,1.3333333333333333,0.75
250,16,B_mds_only,89,111,delivered,3,3,1.0,1.0
250,16,B_mds_only,60,184,delivered,5,4,1.25,1.0
250,16,B_mds_only,7,194,delivered,6,6,1.0,1.0
250,16,B_mds_only,81,1,delivered,2,2,1.0,1.0
250,16,B_mds_only,73,207,delivered,5,5,1.0,0.8
250,16,B_mds_only,207,70,delivered,6,6,1.0,0.8333333333333334
250,16,B_mds_only,217,133,delivered,3,3,1.0,1.0
250,16,B_mds_only,227,149,delivered,2,2,1.0,1.0
250,16,B_mds_only,84,209,delivered,4,3,1.3333333333333333,1.0
250,16,B_mds_only,97,214,delivered,5,4,1.25,1.0
250,16,B_mds_only,163,8,delivered,5,5,1.0,0.8
250,16,B_mds_only,5,195,delivered,6,5,1.2,1.0
250,16,B_mds_only,176,68,delivered,4,3,1.3333333333333333,1.0
250,16,B_mds_only,24,36,delivered,2,2,1.0,1.0
250,16,B_mds_only,114,139,delivered,4,4,1.0,0.75
250,16,B_mds_only,56,131,delivered,4,3,1.3333333333333333,1.0
250,16,B_mds_only,94,243,delivered,8,6,1.3333333333333333,0.625
250,16,B_mds_only,140,152,delivered,2,2,1.0,1.0
250,16,B_mds_only,119,108,delivered,2,2,1.0,1.0
250,16,B_mds_only,143,204,delivered,3,2,1.5,0.3333333333333333
250,16,B_mds_only,244,59,delivered,7,6,1.1666666666666667,0.8571428571428571
250,16,B_mds_only,227,74,delivered,6,5,1.2,0.8333333333333334
250,16,B_mds_only,185,124,delivered,2,2,1.0,1.0
250,16,B_mds_only,203,87,delivered,5,4,1.25,1.0
250,16,B_mds_only,124,73,delivered,2,2,1.0,1.0
250,16,B_mds_only,139,60,delivered,3,3,1.0,1.0
250,16,B_mds_only,48,95,delivered,8,6,1.3333333333333333,0.75
250,16,B_mds_only,189,134,delivered,5,4,1.25,1.0
250,16,B_mds_only,72,185,delivered,4,3,1.3333333333333333,1.0
250,16,B_mds_only,1,95,delivered,7,6,1.1666666666666667,1.0
250,16,B_mds_only,128,188,delivered,6,5,1.2,1.0
250,16,B_mds_only,80,226,delivered,5,4,1.25,0.8
250,16,B_mds_only,94,172,delivered,3,2,1.5,1.0
250,16,B_mds_only,7,81,delivered,4,3,1.3333333333333333,0.5
250,16,B_mds_only,33,172,delivered,6,5,1.2,1.0
250,16,B_mds_only,236,233,delivered,2,2,1.0,0.5
250,16,B_mds_only,64,183,delivered,6,4,1.5,1.0
250,16,B_mds_only,219,157,delivered,3,2,1.5,1.0
250,16,B_mds_only,54,179,delivered,5,4,1.25,1.0
250,16,B_mds_only,237,30,delivered,6,6,1.0,0.8333333333333334
250,16,B_mds_only,85,210,delivered,4,4,1.0,1.0
250,16,B_mds_only,182,100,delivered,3,3,1.0,1.0
250,16,B_mds_only,116,57,delivered,3,3,1.0,1.0
250,16,B_mds_only,216,207,delivered,4,3,1.3333333333333333,1.0
250,16,B_mds_only,196,155,delivered,4,3,1.3333333333333333,0.75
250,16,B_mds_only,30,48,delivered,6,6,1.0,1.0
250,16,B_mds_only,113,170,delivered,5,4,1.25,0.8
250,16,B_mds_only,0,12,delivered,6,5,1.2,0.5
250,16,B_mds_only,53,237,delivered,7,6,1.1666666666666667,1.0
250,16,B_mds_only,1,139,delivered,6,5,1.2,1.0
250,16,B_mds_only,21,216,delivered,6,5,1.2,1.0
250,16,B_mds_only,90,67,delivered,3,3,1.0,1.0
250,16,B_mds_only,85,27,delivered,3,3,1.0,1.0
250,16,B_mds_only,106,38,delivered,2,2,1.0,0.5
250,16,B_mds_only,214,133,delivered,2,2,1.0,1.0
250,16,B_mds_only,97,10,delivered,5,5,1.0,1.0
250,16,B_mds_only,116,146,delivered,2,2,1.0,1.0
250,16,B_mds_only,151,175,delivered,4,4,1.0,0.75
250,16,B_mds_only,193,205,delivered,5,5,1.0,1.0
250,16,B_mds_only,63,54,delivered,4,4,1.0,1.0
250,16,B_mds_only,102,241,delivered,5,4,1.25,0.8
250,16,B_mds_only,133,161,delivered,2,2,1.0,1.0
250,16,B_mds_only,171,34,delivered,6,5,1.2,1.0
250,16,B_mds_only,45,57,delivered,2,2,1.0,1.0
250,16,B_mds_only,23,145,delivered,6,5,1.2,0.8333333333333334
250,16,B_mds_only,156,208,delivered,7,5,1.4,0.5714285714285714
250,16,B_mds_only,147,4,delivered,4,3,1.3333333333333333,1.0
250,16,B_mds_only,199,61,delivered,6,5,1.2,1.0
250,16,B_mds_only,236,176,delivered,6,5,1.2,0.8333333333333334
250,16,B_mds_only,179,188,delivered,4,4,1.0,0.5
250,16,B_mds_only,86,223,delivered,6,5,1.2,1.0
250,16,B_mds_only,177,41,delivered,7,5,1.4,0.8571428571428571
250,16,B_mds_only,92,249,delivered,5,5,1.0,0.8
250,16,B_mds_only,49,244,delivered,7,5,1.4,0.8571428571428571
250,16,B_mds_only,116,161,delivered,3,2,1.5,0.6666666666666666
250,16,B_mds_only,209,201,delivered,4,3,1.3333333333333333,1.0
250,16,B_mds_only,147,53,delivered,3,3,1.0,1.0
250,16,B_mds_only,155,47,delivered,4,4,1.0,1.0
250,16,B_mds_only,219,173,delivered,2,2,1.0,1.0
250,16,B_mds_only,28,21,delivered,3,3,1.0,0.6666666666666666
250,16,B_mds_only,13,157,delivered,5,4,1.25,0.8
250,16,B_mds_only,208,28,delivered,7,7,1.0,1.0
250,16,B_mds_only,77,173,delivered,3,3,1.0,1.0
250,16,B_mds_only,213,72,delivered,4,4,1.0,1.0
250,16,B_mds_only,134,169,delivered,2,2,1.0,1.0
250,16,B_mds_only,64,215,delivered,5,5,1.0,1.0
250,16,B_mds_only,17,53,delivered,2,2,1.0,1.0
250,16,B_mds_only,239,172,delivered,3,2,1.5,1.0
250,16,B_mds_only,44,38,delivered,3,2,1.5,1.0
250,16,B_mds_only,230,48,delivered,7,5,1.4,0.7142857142857143
250,16,B_mds_only,11,215,delivered,7,6,1.1666666666666667,1.0
250,16,B_mds_only,95,40,delivered,4,3,1.3333333333333333,1.0
250,16,B_mds_only,153,50,delivered,5,4,1.25,1.0
250,16,B_mds_only,223,108,delivered,5,3,1.6666666666666667,0.8
250,16,B_mds_only,93,193,delivered,6,6,1.0,1.0
250,16,B_mds_only,200,21,delivered,5,5,1.0,1.0
250,16,B_mds_only,49,247,delivered,6,5,1.2,0.6666666666666666
250,16,B_mds_only,173,198,delivered,4,3,1.3333333333333333,1.0
250,16,B_mds_only,193,98,delivered,3,3,1.0,1.0
250,16,B_mds_only,248,226,delivered,3,3,1.0,1.0
250,16,B_mds_only,66,203,delivered,6,5,1.2,0.6666666666666666
250,16,B_mds_only,56,15,delivered,4,3,1.3333333333333333,1.0
250,16,B_mds_only,29,235,delivered,7,6,1.1666666666666667,1.0
250,16,B_mds_only,25,150,delivered,4,4,1.0,0.75
250,16,B_mds_only,94,18,delivered,6,5,1.2,0.8333333333333334
250,16,B_mds_only,63,114,delivered,6,6,1.0,0.8333333333333334
250,16,B_mds_only,155,228,delivered,5,3,1.6666666666666667,0.8
250,16,B_mds_only,140,181,delivered,4,3,1.3333333333333333,1.0
250,16,B_mds_only,226,131,delivered,3,3,1.0,1.0
250,16,B_mds_only,147,210,delivered,2,2,1.0,1.0
250,16,B_mds_only,209,158,delivered,7,6,1.1666666666666667,1.0
250,16,B_mds_only,183,212,delivered,2,2,1.0,1.0
250,16,B_mds_only,219,71,delivered,5,4,1.25,0.8
250,16,B_mds_only,27,98,delivered,6,5,1.2,1.0
250,16,B_mds_only,236,42,delivered,6,5,1.2,0.6666666666666666
250,16,B_mds_only,98,243,delivered,4,4,1.0,1.0
250,16,B_mds_only,34,208,delivered,6,5,1.2,0.6666666666666666
250,16,B_mds_only,221,45,delivered,5,5,1.0,0.8
250,16,B_mds_only,157,66,delivered,7,6,1.1666666666666667,0.7142857142857143
250,16,B_mds_only,99,176,delivered,2,2,1.0,1.0
250,16,B_mds_only,47,39,delivered,4,4,1.0,1.0
250,16,B_mds_only,159,84,delivered,6,5,1.2,0.8333333333333334
250,16,B_mds_only,96,202,delivered,6,5,1.2,1.0
250,16,B_mds_only,125,211,delivered,6,5,1.2,0.8333333333333334
250,16,B_mds_only,141,222,delivered,2,2,1.0,1.0
250,16,B_mds_only,214,44,delivered,6,6,1.0,0.8333333333333334
250,16,B_mds_only,58,235,delivered,5,5,1.0,0.8
250,16,B_mds_only,118,15,delivered,5,5,1.0,1.0
250,16,B_mds_only,156,183,delivered,2,2,1.0,1.0
250,16,B_mds_only,76,248,delivered,6,5,1.2,0.8333333333333334
250,16,B_mds_only,75,176,delivered,6,5,1.2,0.8333333333333334
250,16,B_mds_only,121,109,delivered,3,2,1.5,1.0
250,16,B_mds_only,233,174,delivered,4,3,1.3333333333333333,0.5
250,16,B_mds_only,17,248,delivered,7,6,1.1666666666666667,1.0
250,16,B_mds_only,33,47,delivered,7,6,1.1666666666666667,1.0
250,16,B_mds_only,11,99,delivered,5,4,1.25,1.0
250,16,B_mds_only,137,163,delivered,3,3,1.0,1.0
250,16,B_mds_only,64,246,delivered,5,5,1.0,0.8
250,16,B_mds_only,231,162,delivered,3,3,1.0,1.0
250,16,B_mds_only,246,64,delivered,5,5,1.0,0.8
250,16,B_mds_only,124,182,delivered,4,3,1.3333333333333333,1.0
250,16,B_mds_only,138,34,delivered,5,4,1.25,1.0
250,16,B_mds_only,74,212,delivered,6,4,1.5,0.8333333333333334
250,16,B_mds_only,49,19,delivered,2,2,1.0,0.5
250,16,B_mds_only,94,119,delivered,3,3,1.0,1.0
250,16,B_mds_only,21,0,delivered,3,2,1.5,1.0
250,16,B_mds_only,175,67,delivered,7,6,1.1666666666666667,0.8571428571428571
250,16,B_mds_only,248,80,delivered,6,5,1.2,1.0
250,16,B_mds_only,33,122,delivered,5,4,1.25,1.0
250,16,B_mds_only,129,181,delivered,2,2,1.0,1.0
250,16,B_mds_only,217,57,delivered,6,5,1.2,1.0
250,16,B_mds_only,200,156,delivered,3,2,1.5,1.0
250,16,B_mds_only,227,47,delivered,9,7,1.2857142857142858,0.7777777777777778
250,16,B_mds_only,148,138,delivered,3,3,1.0,1.0
250,16,B_mds_only,80,122,delivered,4,4,1.0,1.0
250,16,B_mds_only,116,166,delivered,2,2,1.0,1.0
250,16,B_mds_only,146,20,delivered,4,4,1.0,0.75
250,16,B_mds_only,103,164,delivered,3,2,1.5,0.6666666666666666
250,16,B_mds_only,190,118,delivered,4,4,1.0,1.0
250,16,B_mds_only,199,98,delivered,4,3,1.3333333333333333,0.75
250,16,B_mds_only,170,80,delivered,5,5,1.0,1.0
250,16,B_mds_only,208,81,delivered,4,4,1.0,0.75
250,16,B_mds_only,38,158,delivered,5,4,1.25,0.8
250,16,B_mds_only,146,45,delivered,6,6,1.0,0.8333333333333334
250,16,B_mds_only,248,165,delivered,3,3,1.0,1.0
250,16,B_mds_only,180,144,delivered,2,2,1.0,1.0
250,16,B_mds_only,191,246,delivered,5,4,1.25,0.6
250,16,B_mds_only,101,46,delivered,5,4,1.25,1.0
250,16,B_mds_only,60,50,delivered,5,5,1.0,0.8
250,16,B_mds_only,149,43,delivered,6,4,1.5,1.0
250,16,B_mds_only,116,58,delivered,4,3,1.3333333333333333,1.0
250,16,B_mds_only,57,124,delivered,3,3,1.0,1.0
250,16,B_mds_only,22,179,delivered,6,5,1.2,1.0
