n_nodes,tx_pct,k_neighbors,seed,tx_distance_px,density,spacing_approx,r_over_s,mean_degree,min_degree,max_degree,isolated_nodes,n_components,connected,converged,ticks,mean_constraint_violation,procrustes_rmse,tx_energy_proxy,soft_converged,meaningful_hard
200,12.0,10,1,135.765,0.0003125,56.569,2.4,9.915,7,10,0,1,1,0,250,4.2307,404.7707,0.004988,0,0
200,12.0,10,2,135.765,0.0003125,56.569,2.4,9.885,5,10,0,1,1,0,250,7.6937,48.5362,0.004988,0,0
200,12.0,10,3,135.765,0.0003125,56.569,2.4,9.89,6,10,0,1,1,0,250,4.9926,93.0782,0.004988,0,0
200,12.0,10,4,135.765,0.0003125,56.569,2.4,9.89,6,10,0,1,1,1,243,0.0,39.3039,0.004988,1,1
200,12.0,12,0,135.765,0.0003125,56.569,2.4,11.745,5,12,0,1,1,1,201,0.0096,26.5578,0.004988,1,1
200,12.0,12,1,135.765,0.0003125,56.569,2.4,11.725,7,12,0,1,1,0,250,8.4883,412.4198,0.004988,0,0
200,12.0,12,2,135.765,0.0003125,56.569,2.4,11.7,5,12,0,1,1,0,250,2.5733,422.2391,0.004988,0,0
200,12.0,12,3,135.765,0.0003125,56.569,2.4,11.71,6,12,0,1,1,1,149,0.0009,49.2329,0.004988,1,1
200,12.0,12,4,135.765,0.0003125,56.569,2.4,11.725,6,12,0,1,1,0,250,0.381,426.5498,0.004988,1,0
200,15.0,6,0,169.706,0.0003125,56.569,3.0,6.0,6,6,0,1,1,0,250,3.6353,235.9004,0.008714,0,0
200,15.0,6,1,169.706,0.0003125,56.569,3.0,6.0,6,6,0,1,1,0,250,7.4232,229.5598,0.008714,0,0
200,15.0,6,2,169.706,0.0003125,56.569,3.0,6.0,6,6,0,1,1,0,250,4.7224,200.664,0.008714,0,0
200,15.0,6,3,169.706,0.0003125,56.569,3.0,6.0,6,6,0,1,1,0,250,3.4845,225.221,0.008714,0,0
200,15.0,6,4,169.706,0.0003125,56.569,3.0,6.0,6,6,0,1,1,0,250,4.2401,175.845,0.008714,0,0
200,15.0,10,0,169.706,0.0003125,56.569,3.0,9.995,9,10,0,1,1,0,250,0.6254,82.0436,0.008714,1,0
200,15.0,10,1,169.706,0.0003125,56.569,3.0,10.0,10,10,0,1,1,0,250,4.4531,404.1141,0.008714,0,0
200,15.0,10,2,169.706,0.0003125,56.569,3.0,9.99,9,10,0,1,1,0,250,2.9772,30.077,0.008714,0,0
200,15.0,10,3,169.706,0.0003125,56.569,3.0,10.0,10,10,0,1,1,0,250,1.3351,191.635,0.008714,0,0
200,15.0,10,4,169.706,0.0003125,56.569,3.0,10.0,10,10,0,1,1,1,243,0.0,20.3474,0.008714,1,1
200,15.0,12,0,169.706,0.0003125,56.569,3.0,11.955,9,12,0,1,1,1,201,0.0,29.1304,0.008714,1,1
200,15.0,12,1,169.706,0.0003125,56.569,3.0,11.985,10,12,0,1,1,0,250,4.6994,401.1652,0.008714,0,0
200,15.0,12,2,169.706,0.0003125,56.569,3.0,11.97,9,12,0,1,1,0,250,0.6018,420.972,0.008714,1,0
200,15.0,12,3,169.706,0.0003125,56.569,3.0,11.985,11,12,0,1,1,0,250,0.7256,28.4378,0.008714,1,0
200,15.0,12,4,169.706,0.0003125,56.569,3.0,11.985,10,12,0,1,1,0,250,6.5918,417.216,0.008714,0,0
200,20.0,6,0,226.274,0.0003125,56.569,4.0,6.0,6,6,0,1,1,0,250,3.3706,223.4822,0.017889,0,0
200,20.0,6,1,226.274,0.0003125,56.569,4.0,6.0,6,6,0,1,1,0,250,7.2114,228.9087,0.017889,0,0
200,20.0,6,2,226.274,0.0003125,56.569,4.0,6.0,6,6,0,1,1,0,250,3.2115,172.1508,0.017889,0,0
200,20.0,6,3,226.274,0.0003125,56.569,4.0,6.0,6,6,0,1,1,0,250,3.4845,225.221,0.017889,0,0
200,20.0,6,4,226.274,0.0003125,56.569,4.0,6.0,6,6,0,1,1,0,250,3.4366,188.7374,0.017889,0,0
200,20.0,10,0,226.274,0.0003125,56.569,4.0,10.0,10,10,0,1,1,0,250,0.1727,56.9616,0.017889,1,0
200,20.0,10,1,226.274,0.0003125,56.569,4.0,10.0,10,10,0,1,1,0,250,4.4531,404.1141,0.017889,0,0
200,20.0,10,2,226.274,0.0003125,56.569,4.0,10.0,10,10,0,1,1,0,250,5.799,39.5157,0.017889,0,0
200,20.0,10,3,226.274,0.0003125,56.569,4.0,10.0,10,10,0,1,1,0,250,1.855,159.5682,0.017889,0,0
200,20.0,10,4,226.274,0.0003125,56.569,4.0,10.0,10,10,0,1,1,1,243,0.0,20.3474,0.017889,1,1
200,20.0,12,0,226.274,0.0003125,56.569,4.0,12.0,12,12,0,1,1,1,124,0.0,49.5763,0.017889,1,1
200,20.0,12,1,226.274,0.0003125,56.569,4.0,12.0,12,12,0,1,1,0,250,8.4581,412.3368,0.017889,0,0
200,20.0,12,2,226.274,0.0003125,56.569,4.0,12.0,12,12,0,1,1,0,250,4.5262,426.5168,0.017889,0,0
200,20.0,12,3,226.274,0.0003125,56.569,4.0,12.0,12,12,0,1,1,1,185,0.0235,40.1571,0.017889,1,1
200,20.0,12,4,226.274,0.0003125,56.569,4.0,12.0,12,12,0,1,1,0,250,2.0238,427.5832,0.017889,0,0
200,25.0,6,0,282.843,0.0003125,56.569,5.0,6.0,6,6,0,1,1,0,250,3.6353,235.9004,0.03125,0,0
200,25.0,6,1,282.843,0.0003125,56.569,5.0,6.0,6,6,0,1,1,0,250,7.1349,232.2443,0.03125,0,0
200,25.0,6,2,282.843,0.0003125,56.569,5.0,6.0,6,6,0,1,1,0,250,4.336,167.4742,0.03125,0,0
200,25.0,6,3,282.843,0.0003125,56.569,5.0,6.0,6,6,0,1,1,0,250,3.4845,225.221,0.03125,0,0
200,25.0,6,4,282.843,0.0003125,56.569,5.0,6.0,6,6,0,1,1,0,250,4.2401,175.845,0.03125,0,0
200,25.0,10,0,282.843,0.0003125,56.569,5.0,10.0,10,10,0,1,1,0,250,0.1727,56.9616,0.03125,1,0
200,25.0,10,1,282.843,0.0003125,56.569,5.0,10.0,10,10,0,1,1,0,250,4.4531,404.1141,0.03125,0,0
200,25.0,10,2,282.843,0.0003125,56.569,5.0,10.0,10,10,0,1,1,0,250,5.799,39.5157,0.03125,0,0
200,25.0,10,3,282.843,0.0003125,56.569,5.0,10.0,10,10,0,1,1,0,250,1.3351,191.635,0.03125,0,0
200,25.0,10,4,282.843,0.0003125,56.569,5.0,10.0,10,10,0,1,1,1,243,0.0,20.3474,0.03125,1,1
200,25.0,12,0,282.843,0.0003125,56.569,5.0,12.0,12,12,0,1,1,1,124,0.0,49.5763,0.03125,1,1
200,25.0,12,1,282.843,0.0003125,56.569,5.0,12.0,12,12,0,1,1,0,250,3.9524,401.9573,0.03125,0,0
200,25.0,12,2,282.843,0.0003125,56.569,5.0,12.0,12,12,0,1,1,0,250,4.5262,426.5168,0.03125,0,0
200,25.0,12,3,282.843,0.0003125,56.569,5.0,12.0,12,12,0,1,1,1,185,0.0235,40.1571,0.03125,1,1
200,25.0,12,4,282.843,0.0003125,56.569,5.0,12.0,12,12,0,1,1,0,250,2.0238,427.5832,0.03125,0,0
200,30.0,6,0,339.411,0.0003125,56.569,6.0,6.0,6,6,0,1,1,0,250,3.3706,223.4822,0.049295,0,0
200,30.0,6,1,339.411,0.0003125,56.569,6.0,6.0,6,6,0,1,1,0,250,6.6001,231.6122,0.049295,0,0
200,30.0,6,2,339.411,0.0003125,56.569,6.0,6.0,6,6,0,1,1,0,250,4.7224,200.664,0.049295,0,0
200,30.0,6,3,339.411,0.0003125,56.569,6.0,6.0,6,6,0,1,1,0,250,3.4845,225.221,0.049295,0,0
200,30.0,6,4,339.411,0.0003125,56.569,6.0,6.0,6,6,0,1,1,0,250,4.2401,175.845,0.049295,0,0
200,30.0,10,0,339.411,0.0003125,56.569,6.0,10.0,10,10,0,1,1,0,250,0.1258,64.9326,0.049295,1,0
200,30.0,10,1,339.411,0.0003125,56.569,6.0,10.0,10,10,0,1,1,0,250,4.4531,404.1141,0.049295,0,0
200,30.0,10,2,339.411,0.0003125,56.569,6.0,10.0,10,10,0,1,1,0,250,8.4027,54.0224,0.049295,0,0
200,30.0,10,3,339.411,0.0003125,56.569,6.0,10.0,10,10,0,1,1,0,250,1.6782,189.8552,0.049295,0,0
200,30.0,10,4,339.411,0.0003125,56.569,6.0,10.0,10,10,0,1,1,1,243,0.0,20.3474,0.049295,1,1
200,30.0,12,0,339.411,0.0003125,56.569,6.0,12.0,12,12,0,1,1,1,124,0.0,49.5763,0.049295,1,1
200,30.0,12,1,339.411,0.0003125,56.569,6.0,12.0,12,12,0,1,1,0,250,3.9524,401.9573,0.049295,0,0
200,30.0,12,2,339.411,0.0003125,56.569,6.0,12.0,12,12,0,1,1,0,250,4.5262,426.5168,0.049295,0,0
200,30.0,12,3,339.411,0.0003125,56.569,6.0,12.0,12,12,0,1,1,1,185,0.0235,40.1571,0.049295,1,1
200,30.0,12,4,339.411,0.0003125,56.569,6.0,12.0,12,12,0,1,1,0,250,2.0238,427.5832,0.049295,0,0
300,5.0,6,0,56.569,0.00046875,46.188,1.2247,4.02,0,6,1,2,0,0,250,0.5236,282.6925,0.000559,0,0
300,5.0,6,1,56.569,0.00046875,46.188,1.2247,4.06,0,6,2,3,0,1,168,0.078,325.3164,0.000559,0,0
300,5.0,6,2,56.569,0.00046875,46.188,1.2247,4.03,0,6,1,2,0,1,143,0.0639,312.0456,0.000559,0,0
300,5.0,6,3,56.569,0.00046875,46.188,1.2247,3.977,0,6,1,2,0,1,165,0.1261,308.9028,0.000559,0,0
300,5.0,6,4,56.569,0.00046875,46.188,1.2247,3.897,1,6,0,2,0,0,250,0.7942,264.274,0.000559,0,0
300,5.0,10,0,56.569,0.00046875,46.188,1.2247,4.033,0,7,1,2,0,0,250,0.6155,289.9602,0.000559,0,0
300,5.0,10,1,56.569,0.00046875,46.188,1.2247,4.087,0,7,2,3,0,1,172,0.0527,324.3432,0.000559,0,0
300,5.0,10,2,56.569,0.00046875,46.188,1.2247,4.067,0,8,1,2,0,1,143,0.0602,315.4574,0.000559,0,0
300,5.0,10,3,56.569,0.00046875,46.188,1.2247,3.987,0,8,1,2,0,1,164,0.0315,309.2566,0.000559,0,0
300,5.0,10,4,56.569,0.00046875,46.188,1.2247,3.913,1,7,0,2,0,0,250,0.6929,267.2033,0.000559,0,0
300,5.0,12,0,56.569,0.00046875,46.188,1.2247,4.033,0,7,1,2,0,0,250,0.6155,289.9602,0.000559,0,0
300,5.0,12,1,56.569,0.00046875,46.188,1.2247,4.087,0,7,2,3,0,1,172,0.0527,324.3432,0.000559,0,0
300,5.0,12,2,56.569,0.00046875,46.188,1.2247,4.067,0,8,1,2,0,1,143,0.0602,315.4574,0.000559,0,0
300,5.0,12,3,56.569,0.00046875,46.188,1.2247,3.987,0,8,1,2,0,1,164,0.0315,309.2566,0.000559,0,0
300,5.0,12,4,56.569,0.00046875,46.188,1.2247,3.913,1,7,0,2,0,0,250,0.6929,267.2033,0.000559,0,0
300,8.0,6,0,90.51,0.00046875,46.188,1.9596,5.987,4,6,0,1,1,0,250,3.8981,370.6365,0.00181,0,0
300,8.0,6,1,90.51,0.00046875,46.188,1.9596,5.97,4,6,0,1,1,0,250,3.492,432.6891,0.00181,0,0
300,8.0,6,2,90.51,0.00046875,46.188,1.9596,5.973,3,6,0,1,1,0,250,2.851,351.5412,0.00181,0,0
300,8.0,6,3,90.51,0.00046875,46.188,1.9596,5.98,4,6,0,1,1,0,250,7.1668,277.8633,0.00181,0,0
300,8.0,6,4,90.51,0.00046875,46.188,1.9596,5.973,4,6,0,1,1,0,250,4.2552,161.821,0.00181,0,0
300,8.0,10,0,90.51,0.00046875,46.188,1.9596,9.53,4,10,0,1,1,0,250,1.0015,432.7329,0.00181,0,0
300,8.0,10,1,90.51,0.00046875,46.188,1.9596,9.483,4,10,0,1,1,0,250,0.0626,419.07,0.00181,1,0
300,8.0,10,2,90.51,0.00046875,46.188,1.9596,9.517,3,10,0,1,1,0,250,1.2749,358.9958,0.00181,0,0
300,8.0,10,3,90.51,0.00046875,46.188,1.9596,9.57,4,10,0,1,1,0,250,4.198,241.4637,0.00181,0,0
300,8.0,10,4,90.51,0.00046875,46.188,1.9596,9.52,4,10,0,1,1,0,250,2.2391,86.4906,0.00181,0,0
300,8.0,12,0,90.51,0.00046875,46.188,1.9596,10.633,4,12,0,1,1,0,250,2.6946,420.7096,0.00181,0,0
300,8.0,12,1,90.51,0.00046875,46.188,1.9596,10.647,4,12,0,1,1,0,250,0.0751,424.0554,0.00181,1,0
300,8.0,12,2,90.51,0.00046875,46.188,1.9596,10.587,3,12,0,1,1,0,250,1.9734,417.591,0.00181,0,0
300,8.0,12,3,90.51,0.00046875,46.188,1.9596,10.703,4,12,0,1,1,0,250,2.4799,364.0073,0.00181,0,0
300,8.0,12,4,90.51,0.00046875,46.188,1.9596,10.59,4,12,0,1,1,0,250,0.1134,52.0389,0.00181,1,0
300,10.0,6,0,113.137,0.00046875,46.188,2.4495,6.0,6,6,0,1,1,0,250,3.8607,369.4386,0.003162,0,0
300,10.0,6,1,113.137,0.00046875,46.188,2.4495,6.0,6,6,0,1,1,0,250,2.7632,429.0968,0.003162,0,0
300,10.0,6,2,113.137,0.00046875,46.188,2.4495,6.0,6,6,0,1,1,0,250,3.0304,306.6983,0.003162,0,0
300,10.0,6,3,113.137,0.00046875,46.188,2.4495,5.997,5,6,0,1,1,0,250,6.1475,225.1494,0.003162,0,0
300,10.0,6,4,113.137,0.00046875,46.188,2.4495,6.0,6,6,0,1,1,0,250,2.1256,94.9016,0.003162,0,0
300,10.0,10,0,113.137,0.00046875,46.188,2.4495,9.97,8,10,0,1,1,0,250,0.5373,410.88,0.003162,1,0
300,10.0,10,1,113.137,0.00046875,46.188,2.4495,9.963,7,10,0,1,1,0,250,0.0444,427.8996,0.003162,1,0
300,10.0,10,2,113.137,0.00046875,46.188,2.4495,9.95,6,10,0,1,1,0,250,4.4284,248.4903,0.003162,0,0
300,10.0,10,3,113.137,0.00046875,46.188,2.4495,9.933,5,10,0,1,1,0,250,3.4486,185.144,0.003162,0,0
300,10.0,10,4,113.137,0.00046875,46.188,2.4495,9.96,7,10,0,1,1,0,250,3.528,95.3581,0.003162,0,0
300,10.0,12,0,113.137,0.00046875,46.188,2.4495,11.837,8,12,0,1,1,0,250,0.3549,432.6364,0.003162,1,0
300,10.0,12,1,113.137,0.00046875,46.188,2.4495,11.833,7,12,0,1,1,1,201,0.0145,425.82,0.003162,1,1
300,10.0,12,2,113.137,0.00046875,46.188,2.4495,11.823,6,12,0,1,1,0,250,3.45,213.7285,0.003162,0,0
300,10.0,12,3,113.137,0.00046875,46.188,2.4495,11.807,5,12,0,1,1,0,250,5.7042,210.0709,0.003162,0,0
300,10.0,12,4,113.137,0.00046875,46.188,2.4495,11.807,7,12,0,1,1,0,250,0.6615,24.9653,0.003162,1,0
300,12.0,6,0,135.765,0.00046875,46.188,2.9394,6.0,6,6,0,1,1,0,250,3.4335,372.8991,0.004988,0,0
300,12.0,6,1,135.765,0.00046875,46.188,2.9394,6.0,6,6,0,1,1,0,250,1.9907,434.2752,0.004988,0,0
300,12.0,6,2,135.765,0.00046875,46.188,2.9394,6.0,6,6,0,1,1,0,250,2.8509,301.5369,0.004988,0,0
300,12.0,6,3,135.765,0.00046875,46.188,2.9394,6.0,6,6,0,1,1,0,250,7.4052,232.7522,0.004988,0,0
300,12.0,6,4,135.765,0.00046875,46.188,2.9394,6.0,6,6,0,1,1,0,250,2.1256,94.9016,0.004988,0,0
300,12.0,10,0,135.765,0.00046875,46.188,2.9394,10.0,10,10,0,1,1,0,250,0.774,414.6498,0.004988,1,0
300,12.0,10,1,135.765,0.00046875,46.188,2.9394,10.0,10,10,0,1,1,0,250,0.3758,429.6573,0.004988,1,0
300,12.0,10,2,135.765,0.00046875,46.188,2.9394,9.993,8,10,0,1,1,0,250,3.5583,274.7343,0.004988,0,0
300,12.0,10,3,135.765,0.00046875,46.188,2.9394,9.997,9,10,0,1,1,0,250,2.4881,163.6131,0.004988,0,0
300,12.0,10,4,135.765,0.00046875,46.188,2.9394,10.0,10,10,0,1,1,0,250,2.7329,85.333,0.004988,0,0
300,12.0,12,0,135.765,0.00046875,46.188,2.9394,11.993,11,12,0,1,1,1,229,0.0086,431.0535,0.004988,1,1
300,12.0,12,1,135.765,0.00046875,46.188,2.9394,11.987,10,12,0,1,1,1,232,0.0031,438.1072,0.004988,1,1
300,12.0,12,2,135.765,0.00046875,46.188,2.9394,11.973,8,12,0,1,1,0,250,3.6393,184.8276,0.004988,0,0
300,12.0,12,3,135.765,0.00046875,46.188,2.9394,11.97,9,12,0,1,1,0,250,3.9131,160.7351,0.004988,0,0
300,12.0,12,4,135.765,0.00046875,46.188,2.9394,11.983,10,12,0,1,1,0,250,1.1056,22.4413,0.004988,0,0
300,15.0,6,0,169.706,0.00046875,46.188,3.6742,6.0,6,6,0,1,1,0,250,3.8607,369.4386,0.008714,0,0
300,15.0,6,1,169.706,0.00046875,46.188,3.6742,6.0,6,6,0,1,1,0,250,2.4333,430.6873,0.008714,0,0
300,15.0,6,2,169.706,0.00046875,46.188,3.6742,6.0,6,6,0,1,1,0,250,2.1006,314.114,0.008714,0,0
300,15.0,6,3,169.706,0.00046875,46.188,3.6742,6.0,6,6,0,1,1,0,250,6.8938,231.1897,0.008714,0,0
300,15.0,6,4,169.706,0.00046875,46.188,3.6742,6.0,6,6,0,1,1,0,250,2.1256,94.9016,0.008714,0,0
300,15.0,10,0,169.706,0.00046875,46.188,3.6742,10.0,10,10,0,1,1,0,250,0.774,414.6498,0.008714,1,0
300,15.0,10,1,169.706,0.00046875,46.188,3.6742,10.0,10,10,0,1,1,0,250,0.3758,429.6573,0.008714,1,0
300,15.0,10,2,169.706,0.00046875,46.188,3.6742,10.0,10,10,0,1,1,0,250,5.0685,254.6227,0.008714,0,0
300,15.0,10,3,169.706,0.00046875,46.188,3.6742,10.0,10,10,0,1,1,0,250,2.4545,158.3118,0.008714,0,0
300,15.0,10,4,169.706,0.00046875,46.188,3.6742,10.0,10,10,0,1,1,0,250,3.3336,84.8869,0.008714,0,0
300,15.0,12,0,169.706,0.00046875,46.188,3.6742,12.0,12,12,0,1,1,0,250,0.211,431.9783,0.008714,1,0
300,15.0,12,1,169.706,0.00046875,46.188,3.6742,12.0,12,12,0,1,1,1,186,0.0325,433.9284,0.008714,1,1
300,15.0,12,2,169.706,0.00046875,46.188,3.6742,12.0,12,12,0,1,1,0,250,2.8404,202.7525,0.008714,0,0
300,15.0,12,3,169.706,0.00046875,46.188,3.6742,12.0,12,12,0,1,1,0,250,4.4536,184.5525,0.008714,0,0
300,15.0,12,4,169.706,0.00046875,46.188,3.6742,12.0,12,12,0,1,1,0,250,2.2735,26.786,0.008714,0,0
300,20.0,6,0,226.274,0.00046875,46.188,4.899,6.0,6,6,0,1,1,0,250,3.8607,369.4386,0.017889,0,0
300,20.0,6,1,226.274,0.00046875,46.188,4.899,6.0,6,6,0,1,1,0,250,2.2529,433.1271,0.017889,0,0
300,20.0,6,2,226.274,0.00046875,46.188,4.899,6.0,6,6,0,1,1,0,250,2.5034,324.902,0.017889,0,0
300,20.0,6,3,226.274,0.00046875,46.188,4.899,6.0,6,6,0,1,1,0,250,6.8938,231.1897,0.017889,0,0
300,20.0,6,4,226.274,0.00046875,46.188,4.899,6.0,6,6,0,1,1,0,250,2.684,99.6723,0.017889,0,0
300,20.0,10,0,226.274,0.00046875,46.188,4.899,10.0,10,10,0,1,1,0,250,0.9054,412.1394,0.017889,1,0
300,20.0,10,1,226.274,0.00046875,46.188,4.899,10.0,10,10,0,1,1,0,250,0.3758,429.6573,0.017889,1,0
300,20.0,10,2,226.274,0.00046875,46.188,4.899,10.0,10,10,0,1,1,0,250,5.0685,254.6227,0.017889,0,0
300,20.0,10,3,226.274,0.00046875,46.188,4.899,10.0,10,10,0,1,1,0,250,2.4545,158.3118,0.017889,0,0
300,20.0,10,4,226.274,0.00046875,46.188,4.899,10.0,10,10,0,1,1,0,250,3.6732,73.6378,0.017889,0,0
300,20.0,12,0,226.274,0.00046875,46.188,4.899,12.0,12,12,0,1,1,0,250,0.211,431.9783,0.017889,1,0
300,20.0,12,1,226.274,0.00046875,46.188,4.899,12.0,12,12,0,1,1,1,186,0.0325,433.9284,0.017889,1,1
300,20.0,12,2,226.274,0.00046875,46.188,4.899,12.0,12,12,0,1,1,0,250,2.8253,187.9482,0.017889,0,0
300,20.0,12,3,226.274,0.00046875,46.188,4.899,12.0,12,12,0,1,1,0,250,3.5668,162.6004,0.017889,0,0
300,20.0,12,4,226.274,0.00046875,46.188,4.899,12.0,12,12,0,1,1,0,250,2.2735,26.786,0.017889,0,0
300,25.0,6,0,282.843,0.00046875,46.188,6.1237,6.0,6,6,0,1,1,0,250,3.8607,369.4386,0.03125,0,0
300,25.0,6,1,282.843,0.00046875,46.188,6.1237,6.0,6,6,0,1,1,0,250,1.9907,434.2752,0.03125,0,0
300,25.0,6,2,282.843,0.00046875,46.188,6.1237,6.0,6,6,0,1,1,0,250,2.8509,301.5369,0.03125,0,0
300,25.0,6,3,282.843,0.00046875,46.188,6.1237,6.0,6,6,0,1,1,0,250,6.8938,231.1897,0.03125,0,0
300,25.0,6,4,282.843,0.00046875,46.188,6.1237,6.0,6,6,0,1,1,0,250,2.684,99.6723,0.03125,0,0
300,25.0,10,0,282.843,0.00046875,46.188,6.1237,10.0,10,10,0,1,1,0,250,0.9054,412.1394,0.03125,1,0
300,25.0,10,1,282.843,0.00046875,46.188,6.1237,10.0,10,10,0,1,1,0,250,0.3758,429.6573,0.03125,1,0
300,25.0,10,2,282.843,0.00046875,46.188,6.1237,10.0,10,10,0,1,1,0,250,5.0685,254.6227,0.03125,0,0
300,25.0,10,3,282.843,0.00046875,46.188,6.1237,10.0,10,10,0,1,1,0,250,2.4545,158.3118,0.03125,0,0
300,25.0,10,4,282.843,0.00046875,46.188,6.1237,10.0,10,10,0,1,1,0,250,3.5393,86.0381,0.03125,0,0
300,25.0,12,0,282.843,0.00046875,46.188,6.1237,12.0,12,12,0,1,1,0,250,0.7094,428.4433,0.03125,1,0
300,25.0,12,1,282.843,0.00046875,46.188,6.1237,12.0,12,12,0,1,1,1,186,0.0325,433.9284,0.03125,1,1
300,25.0,12,2,282.843,0.00046875,46.188,6.1237,12.0,12,12,0,1,1,0,250,2.8253,187.9482,0.03125,0,0
300,25.0,12,3,282.843,0.00046875,46.188,6.1237,12.0,12,12,0,1,1,0,250,3.5668,162.6004,0.03125,0,0
300,25.0,12,4,282.843,0.00046875,46.188,6.1237,12.0,12,12,0,1,1,0,250,2.2735,26.786,0.03125,0,0
300,30.0,6,0,339.411,0.00046875,46.188,7.3485,6.0,6,6,0,1,1,0,250,3.8607,369.4386,0.049295,0,0
300,30.0,6,1,339.411,0.00046875,46.188,7.3485,6.0,6,6,0,1,1,0,250,1.9907,434.2752,0.049295,0,0
300,30.0,6,2,339.411,0.00046875,46.188,7.3485,6.0,6,6,0,1,1,0,250,2.1006,314.114,0.049295,0,0
300,30.0,6,3,339.411,0.00046875,46.188,7.3485,6.0,6,6,0,1,1,0,250,6.8938,231.1897,0.049295,0,0
300,30.0,6,4,339.411,0.00046875,46.188,7.3485,6.0,6,6,0,1,1,0,250,2.684,99.6723,0.049295,0,0
300,30.0,10,0,339.411,0.00046875,46.188,7.3485,10.0,10,10,0,1,1,0,250,0.9054,412.1394,0.049295,1,0
300,30.0,10,1,339.411,0.00046875,46.188,7.3485,10.0,10,10,0,1,1,0,250,0.3758,429.6573,0.049295,1,0
300,30.0,10,2,339.411,0.00046875,46.188,7.3485,10.0,10,10,0,1,1,0,250,5.0685,254.6227,0.049295,0,0
300,30.0,10,3,339.411,0.00046875,46.188,7.3485,10.0,10,10,0,1,1,0,250,2.4545,158.3118,0.049295,0,0
300,30.0,10,4,339.411,0.00046875,46.188,7.3485,10.0,10,10,0,1,1,0,250,3.499,78.8077,0.049295,0,0
300,30.0,12,0,339.411,0.00046875,46.188,7.3485,12.0,12,12,0,1,1,0,250,0.211,431.9783,0.049295,1,0
300,30.0,12,1,339.411,0.00046875,46.188,7.3485,12.0,12,12,0,1,1,1,186,0.0325,433.9284,0.049295,1,1
300,30.0,12,2,339.411,0.00046875,46.188,7.3485,12.0,12,12,0,1,1,0,250,2.5407,202.1673,0.049295,0,0
300,30.0,12,3,339.411,0.00046875,46.188,7.3485,12.0,12,12,0,1,1,0,250,4.4536,184.5525,0.049295,0,0
300,30.0,12,4,339.411,0.00046875,46.188,7.3485,12.0,12,12,0,1,1,0,250,2.2735,26.786,0.049295,0,0
