n_nodes,seed,tx_pct,k_neighbors,reference_columns,connected,mean_degree,ticks,converged_hard,mean_constraint_violation,procrustes_rmse,angle_mae_deg,angle_sd_deg,angle_cv_pct,n_edge_angles,directional_correctness,mode,init_mode,uniform_normalize,early_stop,max_ticks
250,1,12.521980673998822,10,16,1,9.996,800,1,0.0,293.76786930275665,68.62158156934574,47.24560081962329,68.84947816581452,1222,0.45,A_planned_geometry,scrambled_reference,1,0,800
250,2,12.521980673998822,10,16,1,9.996,800,1,0.0,377.6107068693475,81.60974401327506,53.323203980260196,65.33926141415952,1230,0.745,A_planned_geometry,scrambled_reference,1,0,800
250,3,12.521980673998822,10,16,1,9.996,800,1,0.0,65.67620301681558,18.32918487494376,20.043921899467808,109.35522793961294,1238,0.855,A_planned_geometry,scrambled_reference,1,0,800
250,4,12.521980673998822,10,16,1,9.984,800,1,0.002191582189801129,324.3807643192706,69.80737848322636,48.21264206270809,69.06525228460319,1241,0.67,A_planned_geometry,scrambled_reference,1,0,800
250,5,12.521980673998822,10,16,1,9.98,800,0,1.031127493241461,28.264530099724226,12.36519423751872,11.61549984713465,93.9370593297327,1244,0.895,A_planned_geometry,scrambled_reference,1,0,800
250,6,12.521980673998822,10,16,1,9.984,800,1,0.0,267.4924675624164,57.56612160694965,44.445680879797855,77.2080516093552,1242,0.515,A_planned_geometry,scrambled_reference,1,0,800
250,7,12.521980673998822,10,16,1,9.996,800,1,0.0,373.1133782939951,77.32043171196236,51.260192915001,66.29579243162769,1239,0.785,A_planned_geometry,scrambled_reference,1,0,800
250,8,12.521980673998822,10,16,1,10.0,800,1,0.0,411.3723210173357,81.73409804137538,51.733864786741876,63.29532719692239,1234,0.875,A_planned_geometry,scrambled_reference,1,0,800
250,9,12.521980673998822,10,16,1,9.996,800,1,0.0,287.9869539229909,60.939888074608845,51.324778941032065,84.22197769414184,1229,0.6,A_planned_geometry,scrambled_reference,1,0,800
250,10,12.521980673998822,10,16,1,9.976,800,1,0.0,326.6556578794747,63.29688744565327,50.994756518047886,80.56439830762928,1230,0.67,A_planned_geometry,scrambled_reference,1,0,800
250,11,12.521980673998822,10,16,1,9.992,800,1,0.0,344.2633183943252,70.93795845881095,50.30514587867153,70.91428478010182,1220,0.595,A_planned_geometry,scrambled_reference,1,0,800
250,12,12.521980673998822,10,16,1,9.98,800,1,0.0,375.11000160690344,78.96065592808759,50.63542450568114,64.12741119044998,1245,0.71,A_planned_geometry,scrambled_reference,1,0,800
250,13,12.521980673998822,10,16,1,9.98,800,1,0.0,206.30481042442764,43.780010047322904,43.381215660692,99.08909480331357,1241,0.525,A_planned_geometry,scrambled_reference,1,0,800
250,14,12.521980673998822,10,16,1,9.964,800,1,0.0,410.85014523640984,82.27970091221269,52.610633910176915,63.94120703757684,1232,0.78,A_planned_geometry,scrambled_reference,1,0,800
250,15,12.521980673998822,10,16,1,9.988,800,1,0.0,390.7582545473207,79.7073046311326,52.77468159673539,66.21059618182386,1240,0.81,A_planned_geometry,scrambled_reference,1,0,800
250,16,12.521980673998822,10,16,1,9.988,800,0,1.2191417262528494,429.0763237299632,87.95978759335817,51.50633752716796,58.55668702303369,1242,0.87,A_planned_geometry,scrambled_reference,1,0,800
250,17,12.521980673998822,10,16,1,9.992,800,1,0.0,34.57382409368776,10.180448323249754,8.429566166700923,82.80152208473739,1233,0.905,A_planned_geometry,scrambled_reference,1,0,800
250,18,12.521980673998822,10,16,1,9.996,800,1,0.0,190.89859520097966,37.90816291933479,42.91003878621535,113.19471976925949,1247,0.665,A_planned_geometry,scrambled_reference,1,0,800
250,19,12.521980673998822,10,16,1,9.976,800,0,1.3521148313359215,21.156656724104966,11.528030601800642,10.141297925019098,87.9707755410977,1234,0.865,A_planned_geometry,scrambled_reference,1,0,800
500,0,8.85437744847146,10,23,1,10.0,800,1,0.0,262.9972935016326,54.84163136242048,51.28300427721232,93.51108455966417,2477,0.615,A_planned_geometry,scrambled_reference,1,0,800
500,1,8.85437744847146,10,23,1,9.998,800,1,0.0,387.45270655150875,82.41732339021254,51.88773366373176,62.95731471169528,2475,0.68,A_planned_geometry,scrambled_reference,1,0,800
500,2,8.85437744847146,10,23,1,9.998,800,1,2.5426234976247325e-17,332.8980014870837,65.62548234490689,49.273104446392146,75.08227396703649,2453,0.525,A_planned_geometry,scrambled_reference,1,0,800
500,3,8.85437744847146,10,23,1,9.996,800,0,0.4313568405242466,360.7934350090337,73.01788925581083,52.106224095784924,71.36090159116489,2464,0.72,A_planned_geometry,scrambled_reference,1,0,800
500,4,8.85437744847146,10,23,1,9.996,800,0,1.9724191687370938,362.70857184758427,71.60364220432595,51.63886425663925,72.11765025762821,2487,0.69,A_planned_geometry,scrambled_reference,1,0,800
500,5,8.85437744847146,10,23,1,10.0,800,0,2.399833756121881,415.6534590980833,85.96092827004988,50.95004523863463,59.27116687080544,2469,0.835,A_planned_geometry,scrambled_reference,1,0,800
500,6,8.85437744847146,10,23,1,9.994,800,1,0.0,298.6817541553224,59.27184764017007,49.79337025775485,84.00846648149465,2480,0.67,A_planned_geometry,scrambled_reference,1,0,800
500,7,8.85437744847146,10,23,1,10.0,800,1,0.0,63.71363903515287,17.64000269581223,21.775805327674476,123.44558956810191,2484,0.845,A_planned_geometry,scrambled_reference,1,0,800
500,8,8.85437744847146,10,23,1,9.998,800,0,0.30282396671117706,371.3605035256991,75.53977183374613,51.56303746068164,68.2594561897349,2463,0.74,A_planned_geometry,scrambled_reference,1,0,800
